Headline,Body ID,Stance
Islamic State militants allegedly used chlorine gas against Iraqi security forces,2224,unrelated
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",591,unrelated
Christian Bale quits Steve Jobs movie,2234,unrelated
Dog Found Abandoned With Suitcase Filled With His Belongings,2268,unrelated
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,2180,discuss
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",1400,unrelated
Canadian Soldier Shot At Ottawa War Memorial: Report,1948,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1934,discuss
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,2234,unrelated
Google Said to Buy Redwood City Offices for $585 Million,1724,unrelated
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1222,unrelated
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,15,unrelated
"UPDATED 'Jihadi John' identified as Mohammed Emwazi of London, reports say",2349,agree
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1912,discuss
James Foley Killer ‘Jihadi John’ Believed to Be Former London Rapper Abdel-Majed Abdel Bary,125,unrelated
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,2022,unrelated
"Despite ceasefire announcement, new Boko Haram attacks reported",1506,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",903,unrelated
Big Bank Hank dead: Sugarhill Gang member and rapper dies aged 57,2118,unrelated
Vice CEO Throws Down $300K on Lavish Vegas Dinner,2130,discuss
"Woman catches husband cheating with her twin, humiliates them",1921,unrelated
Daash Ebola transferred to Mosul {Google Translate],1438,unrelated
Detroit Police Issue Statement That The Batmobile Is Safe,2431,unrelated
Report: Christian Bale Just Bailed on the Steve Jobs Movie,574,unrelated
REPORT: The Batmobile Might Have Been Stolen In Detroit,2055,unrelated
Met police denies reports of Banksy arrest,1301,unrelated
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",1863,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,800,unrelated
Islamic State claims to have beheaded American journalist,1786,discuss
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1435,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,2115,agree
Boko Haram Denies Nigeria Cease-Fire Claim,800,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,1594,disagree
"Rumor: Apple Watch to feature 512MB of RAM, 4GB of storage",1828,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,2471,discuss
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1900,unrelated
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,81,unrelated
Big Bank Hank of The Sugarhill Gang is dead at 57,2421,unrelated
GCPD Solved Stolen Batmobile Case?,280,unrelated
Jordan Vs ISIS: Reports Say King Abdullah II Could Personally Lead Airstrikes After Pilot’s Death,1840,unrelated
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,2016,discuss
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",2080,unrelated
CBI registers 'criminal conspiracy' case against Dera chief after claims 400 male followers were forcibly castrated,1909,unrelated
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,1906,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1934,discuss
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",0,discuss
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,1740,discuss
Christian Bale to play Steve Jobs in upcoming biopic,2045,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,1597,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,1012,discuss
"Why the most expensive Apple Watch will probably cost around $10,000",195,unrelated
"Luke Somers Dies In Rescue Attempt, Sister Says; Yemeni Defense Ministry Says Unnamed US Hostage Freed",40,unrelated
Kim Jong-Un planning Scottish restaurant,1073,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,1125,unrelated
"Why the Gold Apple Watch Edition Must Cost $10,000",2187,discuss
Vogue’s Rat Infestation: Disturbing New Details,1693,unrelated
An accidental delivery of arms to the Islamic State and the problem with airdrops,2336,agree
ISIS militants trick mother into ‘eating her kidnapped son’,1948,discuss
Obama: murder of James Foley 'shocks the conscience of the entire world',1009,unrelated
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),555,disagree
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",1938,unrelated
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",1708,discuss
Hospital: Man not being treated for Ebola in Kansas City,1400,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",2297,unrelated
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,346,discuss
Lego letter to parents in 1974 on gender equality still resonates 40 years on,779,agree
Isis claims to behead US journalist,1120,discuss
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,1358,unrelated
Sugarhill Gang co-founder Big Bank Hank dies,105,unrelated
Alleged audio of Michael Brown shooting released,1461,discuss
Report: Possible audio tape of Michael Brown shooting,1299,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,2477,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,1355,discuss
Audio may have captured Michael Brown shooting,2044,unrelated
"Cook said to confirm Apple Watch is showerproof, lasts a day",2403,unrelated
British Man Slaps People If They Sneeze In Public,2114,disagree
ISIL Beheads American Photojournalist in Iraq,1034,unrelated
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,944,unrelated
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,2072,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,2403,discuss
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,320,unrelated
Nicaragua says meteorite probable cause of blast in capital,1071,unrelated
Did a plumber's pick-up truck from Texas end up carrying an anti-aircraft gun for Islamic fighters on the front lines of Syria?,1467,unrelated
UPDATE: Internet report of Ebola outbreak in Purdon not true,958,unrelated
That’s one way to clean it: Apple Watch will reportedly survive a trip through the shower,405,discuss
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",1834,unrelated
URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,1296,unrelated
Texas plumber baffled after truck ends up in the hands of Syrian rebels,2015,agree
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,2453,unrelated
Islamic State claims to have beheaded American journalist,2096,discuss
Mystery man slaps shoppers around head for sneezing,1506,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1589,agree
SEE IT: California homeless man uses $100 gift to give food to others,1148,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",572,disagree
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,830,agree
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,570,unrelated
Tropical spider burrowed under Bali tourist's skin,1860,disagree
ISIS Kobani Update: Possible ISIS Chemical Attack On Kurdish Civilians In Kobani,1385,discuss
High school student scores $72M playing the stock market,2407,disagree
US officials: Video shows American's execution,2304,unrelated
China: Satirical site warns citizens over name choices,1789,unrelated
The baby from Teletubbies reveals herself,1331,unrelated
‘Photo of slain IS leader’ reported to be doctored,511,agree
Amazon plans ad-supported video streaming service - NY post,2287,unrelated
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",574,unrelated
"Don't forget to tip...especially if you spend $300,000",1406,unrelated
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,630,unrelated
"North Korean leader Kim Jong-un not missing, just having ankle surgery",2417,discuss
Man Severed Penis That Failed To Impress Girls,1249,unrelated
"Small meteorite strikes Nicaragua, government says",586,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,1790,unrelated
Bali spider burrows under Aussie’s chest,959,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,1988,unrelated
"Gold Apple Watch Edition Could Cost As Much As $1,200",2370,unrelated
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,879,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,195,unrelated
Eggnog-chugging contest leads to hospital stay,1901,agree
Small Meteorite Strikes in Nicaragua's Capital City of Managua,204,agree
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,459,unrelated
"No, a mechanical polar bear is not about to be given an Asbo",1606,unrelated
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",170,unrelated
Missing Libyan jetliners raise fears of terror attacks on 9/11,2251,unrelated
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",1834,agree
ISIS Getting Ebola,1004,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1880,disagree
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",8,unrelated
Sadly Vladimir Putin Hasn’t Been Driving Round In A Motorcade Shaped Like A Penis,1549,unrelated
Magic mushrooms found in BUCKINGHAM PALACE by Alan Titchmarsh,513,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,755,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,1213,unrelated
Mum Offers to Sell Twin Boy to Save Twin Girl,1337,unrelated
Seven girls as young as 13 become pregnant on a school trip,557,discuss
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,2016,discuss
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,2305,unrelated
"Canterbury Christ Church University student Jess Smith, from Chatham, starred as Teletubbies' sun",1331,unrelated
"Rajasthan: Man Tries to Rape Teenager, Angry Mob Chops His Penis Off",2106,unrelated
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",416,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,2096,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1011,discuss
Batmobile wasn't stolen: Cops,251,unrelated
Seven teenage girls get pregnant on school trip,2230,unrelated
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",777,unrelated
New policy could reduce marijuana possession arrests,2307,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,2317,discuss
This Kid Made $72 Million During Lunch,1024,unrelated
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,459,unrelated
CNN audio: Is this the moment Michael Brown was shot?,1803,unrelated
Has Ebola infected Isis militants in Mosul?,1669,discuss
Meteorite 'caused mysterious boom in Nicaragua',1948,unrelated
A Man Says Comcast Called His Boss And Got Him Fired After He Complained About Its Service,2034,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1658,discuss
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,2367,unrelated
Macaulay Culkin Victim of Another Online Death Hoax,2266,unrelated
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",2329,unrelated
Pentagon: ISIS Got U.S. Weapons Package,986,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1819,unrelated
Report of Kim Jong-un’s ankle injury add fuel to rumours about his absence,2327,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,132,unrelated
Video shows ISIL beheading of photojournalist James Foley,782,discuss
"Why the most expensive Apple Watch will probably cost around $10,000",81,unrelated
Fence-jumper made it farther in White House than Secret Service let on,744,discuss
"Big Bank Hank, co-founder of the Sugarhill Gang, has died",1535,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,93,unrelated
Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,1256,agree
"Boko Haram denies truce, says kidnapped girls married",800,unrelated
"Big Bank Hank, co-founder of the Sugarhill Gang, has died",1374,unrelated
British rapper a suspect in ISIS beheading,913,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,1724,unrelated
Lebanon detains wife and son of Al-Baghdadi,2268,discuss
Libya: Missing Libya Planes Spark Security Concerns,846,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,1673,unrelated
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",2022,discuss
'Sex attacker' has penis cut off with a cleaver in India,859,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1974,unrelated
Mexico finds 4 more graves at site of suspected student massacre,761,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",2109,unrelated
Christian Bale Is Steve Jobs,1019,disagree
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",385,unrelated
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,199,unrelated
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",240,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,1461,unrelated
Police Looking For A Man That Slaps People When They Sneeze!,1660,unrelated
Boko Haram denies it has agreed ceasefire,2530,discuss
‘Cannibal mother tries to eat her newborn baby after giving birth’,1462,agree
Video Purports To Show Beheading Of U.S. Journalist By Militants,1288,discuss
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",2476,unrelated
Opposition group: ISIS militants training to fly warplanes in Syria,819,discuss
"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",2407,disagree
Founding Fathers-Era Time Capsule Found in Boston,601,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1502,disagree
Pictured: Recent Muslim convert Michael Zehaf-Bibeau who shot dead a solider and opened fire on Canadian Parliament,1739,unrelated
Alleged audio of Michael Brown shooting has surfaced,2345,discuss
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,40,unrelated
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",504,unrelated
Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video,258,unrelated
DNA Tests Confirm Lebanon Is Holding ISIS Leader’s Child,845,unrelated
Did a Meteorite Impact in Nicaragua over the Weekend?,649,agree
Isis claims it has US airdrop of weapons,1120,discuss
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,689,unrelated
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,1637,unrelated
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,1489,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",7,unrelated
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,1060,discuss
Lebanon detains wife and son of Al-Baghdadi,2360,agree
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1192,discuss
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,236,unrelated
"UBS survey finds 10% of consumers want a smartwatch, expects 24M Apple Watch sales in fiscal 2015",1606,unrelated
Lebanon confirms holding ISIS chief’s kin,1471,unrelated
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,979,unrelated
Bugatti Veyron Vandalized With Penis Graffiti? Viral Photo Isn’t What It Seems,948,disagree
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,1589,unrelated
U.S. airstrike kills Islamic Al Shabab terrorist leader in Somalia,646,unrelated
Chinese advised to choose British-sounding names to get ahead,2220,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,169,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,2349,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',573,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",1148,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1569,unrelated
The famous “Dog whisperer” Cesar Millan died of a heart attack this morning.,1686,unrelated
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,186,unrelated
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",2020,unrelated
"Cook said to confirm Apple Watch is showerproof, lasts a day",1438,unrelated
British aid worker David Haines beheaded by ISIL,2034,unrelated
Man who skipped work for 24 years is finally fired,2441,agree
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,80,unrelated
Michael Phelps’ alleged girlfriend says she was born intersex,1847,agree
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1896,discuss
WHO investigates media reports ISIS fighters contracted Ebola,75,unrelated
'Spiderman' squished: Perth experts debunk spider burrowing claims,1708,unrelated
"Rajasthan: Man Tries to Rape Teenager, Angry Mob Chops His Penis Off",36,unrelated
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",723,unrelated
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",1737,unrelated
Macaulay Culkin: Death claims about former child star revealed to be yet another hoax,722,unrelated
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,205,unrelated
Meteorite strike in Nicaragua puzzles experts,885,unrelated
Pentagon: 1 weapons bundle seized by militants,2200,discuss
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,2127,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,388,unrelated
Video shows dramatic moment bullet strikes U.S. Marine’s head — and he survives thanks to kevlar helmet,2421,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,251,unrelated
Mystery man slaps shoppers around head for sneezing,344,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,1873,unrelated
"No, there aren’t any Ebola cases in Iraq",1904,unrelated
Has Ebola infected Isis militants in Mosul?,1034,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,844,unrelated
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,1046,disagree
Give a homeless man $100 and see what he does with it [Video],1374,agree
"Boko Haram agrees to ceasefire, release of school girls",2463,discuss
US Marine survives headshot in Afghanistan,1608,unrelated
Time Capsule from Paul Revere and Samuel Adams Discovered in Boston,2372,unrelated
Large space object slams Nicaragua’s capital as asteroid passes Earth,40,unrelated
Missing Planes,1515,agree
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',1808,discuss
6 hidden mass graves may hold missing Mexican students,712,unrelated
Apple Watch launch expected in late March,447,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1547,unrelated
Boko Haram ceasefire ignored as violence flares in Borno state,2191,discuss
"Kim Jong Un hospitalized with two broken ankles, reportedly from wearing heels and being overweight",505,unrelated
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,17,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,368,discuss
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,1195,unrelated
ISIS Releases YouTube Video Showing 10-Year-Old 'Martyr' Allegedly Killed in Battle,2367,unrelated
"Luke Somers Dies In Rescue Attempt, Sister Says; Yemeni Defense Ministry Says Unnamed US Hostage Freed",2411,unrelated
Detroit Police Issue Statement That The Batmobile Is Safe,87,unrelated
New Audio Recording From Ferguson May Capture Michael Brown Shooting,1299,unrelated
Christian Bale to Play Steve Jobs in New Movie,1939,unrelated
Questions raised over Nicaragua 'meteorite',1795,unrelated
Batman Set To Play Steve Jobs In Upcoming Biopic,2211,disagree
Zack Snyder Responds to Fake Stolen Batmobile Report,2055,unrelated
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",2175,unrelated
Report: NYPD to stop arresting people for minor marijuana offenses,933,unrelated
Christian Bale Is Steve Jobs,35,unrelated
"Video showing American journalist beheaded believed real, officials and family say",2147,unrelated
"One gunman killed in shooting on Parliament Hill in Ottawa, hunt on for other shooters",401,discuss
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,213,unrelated
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",513,unrelated
Pentagon confirms al-Shabab leader killed in airstrike in Somalia,1256,agree
WHO investigates media reports ISIS fighters contracted Ebola,267,unrelated
Samsung is reportedly making a secret new chip in the Apple Watch,1646,discuss
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,324,agree
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,2475,unrelated
The pumpkin spice condom is not happening,119,agree
Michael Abdul Zehaf Bibeau Pictures: Photos of Alleged ISIS-Linked Gunman in Canada,2302,unrelated
ISIL Beheads American Photojournalist in Iraq,1521,unrelated
Cold Turkey,2172,unrelated
Lego letter from the 1970s still offers a powerful message to parents 40 years later,1582,agree
Dog found abandoned outside railway station with suitcase of his belongings,347,unrelated
"Rumors of King Abdullah Flying in Airstrikes Not True, Fox Excited Anyway",773,unrelated
Mexico police find mass grave near site 43 students vanished,2375,unrelated
"Former Porn Star Behind YouTube Sensation ‘DC Toy Collector,’ Makes $5 Million Per Year Unboxing Disney Toys",2314,unrelated
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,493,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,2197,unrelated
Soldier shot at War Memorial; multiple shots fired in Parliament,2347,agree
WHO ‘probing’ whether ISIS fighters got Ebola,2329,unrelated
It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,367,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,1239,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1547,unrelated
Fake-News: 'McDonald's Will Stop Serving Overweight Customers',2330,unrelated
Libya: Missing Libya Planes Spark Security Concerns,955,unrelated
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1239,unrelated
Kim Jong-un drinks rare snake wine to boost love life!,832,discuss
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),2230,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",115,unrelated
Google said to buy six silicon valley buildings for $585 million,1909,unrelated
ISIS militants trick mother into ‘eating her kidnapped son’,2197,unrelated
Isis militants claim to have killed US journalist James Foley,267,unrelated
Vogue's new digs are reportedly swarming with rats,405,unrelated
This resignation letter in a video-game could be the greatest ever,2389,discuss
"Apple Watch users will need to recharge nightly, company still working to improve uptime before launch",1570,unrelated
"Islamic State leader's family detained by Lebanon, officials say",1877,disagree
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,1079,discuss
"NYPD to issue tickets instead of arrest for weed possession, report says",1875,unrelated
Rapper Big Bank Hank of Sugarhill Gang dies at 57,105,unrelated
Islamic State claims it executed American photojournalist James Foley,539,unrelated
Bali spider burrows under Aussie’s chest,1104,disagree
"SMALL METEORITE STRIKES NICARAGUA, GOVERNMENT SAYS",1917,unrelated
"Ann Arbor pizza delivery driver surprised with $2,000 tip",1017,unrelated
"Batmobile stolen in Detroit? Good one, joker!",266,discuss
"Don't forget to tip...especially if you spend $300,000",932,unrelated
Whiz kid stock picker: I didn't actually make $72M trading,1205,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,944,unrelated
Iraqi media: ISIS militants have contracted Ebola,2060,discuss
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,1883,unrelated
'The Force Awakens' Release Date: JJ Abrams Plan for an Early Release of 'Star Wars' Movie?,1686,unrelated
Michelle Obama Not Blurred Out on Saudi TV,2251,unrelated
Macaulay Culkin Dead?,1805,agree
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",1896,discuss
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,1630,discuss
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,1219,discuss
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,225,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,832,unrelated
Boko Haram Denies Nigeria Cease-Fire Claim,344,unrelated
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,2463,discuss
"Spider burrowed into appendix scar, crawled through WA man's body",1709,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,858,unrelated
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",621,unrelated
Christian Bale will not play Steve Jobs,2455,discuss
CNN Posts Alleged Audio of Michael Brown Shooting,1776,disagree
Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video,1802,unrelated
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,2307,unrelated
Iraq Denies Lebanon Captured Abu Bakr al-Baghdadi's Wife and Child,2337,disagree
Mum Offers to Sell Twin Boy to Save Twin Girl,487,unrelated
"Ann Arbor pizza delivery driver surprised with $2,000 tip",1905,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,972,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2356,discuss
Apple Watch delayed for February in limited quantity,2278,unrelated
Michelle Obama Not Blurred Out on Saudi TV,1975,agree
Meteorite leaves crater in Nicaraguan capital Managua,1731,disagree
Hunt for 'cruel' owner who abandoned dog at train station,690,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,2055,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,1833,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,2088,unrelated
Will King of Jordan lead airstrikes on ISIS HIMSELF? Reports say trained pilot plans to take part in attack after quoting Clint Eastwood's Unforgiven to Congressmen,699,unrelated
'Sex attacker' has penis cut off with a cleaver in India,2175,unrelated
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,816,unrelated
Mirfield man's tears of joy after lost voicemail of wife retrieved,1294,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,1012,discuss
Guantanamo Detainee Exchanged for American POW Attempts a Return to Battle,371,discuss
Michael Phelps' self-proclaimed girlfriend says she was born a BOY and reveals 'amazing' sex with Olympian,2528,discuss
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1489,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,456,unrelated
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",693,unrelated
Texas plumber threatened over jihadis using his old truck,2084,unrelated
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,1718,unrelated
Michael Phelps Sex Scandal: Troubled Olympian’s Girlfriend Was Born A Man!,89,unrelated
God Is A Woman – Resurrected Father Narated,2445,disagree
US hostage Luke Somers dies after rescue bid,761,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1628,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1195,discuss
Mexican students not among bodies found in mass graves,2360,unrelated
