Headline,Body ID,Stance
US hostage Luke Somers dies after rescue bid,1119,discuss
Soldier shot in Ottawa at War Memorial,964,unrelated
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,530,unrelated
Mexican students not among bodies found in mass graves,712,unrelated
Report of Kim Jong-un’s ankle injury add fuel to rumours about his absence,1012,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",2420,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1166,discuss
Boko Haram denies truce to release kidnapped schoolgirls,320,unrelated
Vogue’s Shiny New Office Has a Big Rat Problem,1036,unrelated
"No, a bird didn't poop on Vladimir Putin",2078,unrelated
"Jihadi John named as Mohammed Emwazi, from west London",1780,discuss
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",186,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",1893,unrelated
Kim Jong-un: obese leader 'fractured both ankles',505,unrelated
Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,1570,discuss
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,1939,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,800,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,1202,discuss
Rats are still running around at Vogue,30,unrelated
Jihadi John identity revealed as Mohammed Emwazi: live,1437,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,2287,unrelated
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,882,unrelated
You all had an abortion! [Google Translate],1408,unrelated
ISIS Video Purports To Show Beheading Of British Aid Worker,1802,unrelated
Christian Bale Is Steve Jobs,1658,unrelated
Missing American journalist reportedly beheaded by Islamic State ,2109,unrelated
White House Fence Jumper Pushed Past Female Guard,1365,agree
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,34,unrelated
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,1921,unrelated
Give a homeless man $100 and see what he does with it [Video],676,unrelated
"Nun Complains Of Stomach Pains, Later Gives Birth To Baby Boy",534,discuss
Iraqi airstrike kills key ISIL leader,2187,unrelated
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,1890,agree
The famous “Dog whisperer” Cesar Millan died of a heart attack this morning.,2247,unrelated
Media Fooled Again? Story Claims 7 of 28 Girls On School Trip Came Home Pregnant,208,unrelated
Somali terrorist leader dead after US airstrike,941,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",402,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,720,unrelated
20-year-old burger: McDonald's Quarter Pounder looks eerily new after 2 decades,1364,unrelated
CNN Plays Alleged Recording of Michael Brown Shooting,1252,unrelated
Graphic Photo: Oliver Ilic Uses Razor Blade To Slice Off Own Manhood After Girlfriend Broke Up With Him,1347,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,1494,unrelated
ISIS fighters seize weapons airdrop meant for Kurds,816,unrelated
Did a Meteorite Impact in Nicaragua over the Weekend?,1722,discuss
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",676,unrelated
North Korean dictator Kim Jong-Un to open restaurant in Scotland,955,unrelated
#Hairgate: iPhone 6 users say device pulls out hair,1107,unrelated
"No, a bird didn't poop on Vladimir Putin",1991,unrelated
Sugarhill Gang rapper Big Bank Hank dies at age 57,1458,unrelated
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,2504,agree
Terrorism fears rise amid reports of stolen jetliners,115,unrelated
The Apple Watch has a low-power mode that only tells the time,1223,unrelated
Teen Makes $72 Million on the Stock Market,2472,unrelated
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',2367,unrelated
Cheese addiction breaks Kim Jong-un's ankles,885,unrelated
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",1107,discuss
Islamic State claims to have beheaded American journalist,1720,unrelated
Nun 'has surprise baby' after complaining of stomach pains,1891,unrelated
"Nuts! Indian guru coaxes 400 followers to cut off their testicles, grow closer to God",1909,discuss
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,1237,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",698,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,1697,unrelated
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2088,unrelated
Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,1976,discuss
Enormous 20-stone catfish caught with fishing rod in Italy after 40-minute boat battle,1652,agree
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,1434,discuss
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",2520,unrelated
Pope Francis tells boy whose dog had died that heaven is open to all,686,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,2138,discuss
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,1939,unrelated
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1299,unrelated
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,35,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,511,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1289,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1808,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",298,unrelated
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,1835,unrelated
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",2336,unrelated
Russian TV actor wakes up to find his testicles stolen,1875,unrelated
"Pizza delivery driver surprised with $2,000 tip",2532,agree
Resetting iOS 8 Preferences May Wipe iCloud Files,2330,unrelated
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,1252,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,2235,disagree
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",2192,unrelated
eBay working on bidding app for Apple Watch,209,unrelated
Meteorite strike in Nicaragua puzzles experts,649,unrelated
Soldier shot near Canadian parliament building,1466,unrelated
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,1212,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,2404,unrelated
ISIS Militants Allegedly Contracted Ebola,2304,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,524,unrelated
Bali Awry,1864,discuss
CNN Airs Alleged Audio from Michael Brown Shooting,2345,discuss
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,992,unrelated
Microsoft Tried Out Robot Security Guards on Its Silicon Valley Campus,1577,unrelated
N Korean leader misses annual ritual; sister ‘takes over duties’,1152,discuss
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",539,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",698,unrelated
Christian Bale quits Steve Jobs movie,1224,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,570,unrelated
Axl Rose Dead? Of Course Not — Tiresome Internet Death Hoax Plague Hits Guns N’ Roses Frontman,1826,unrelated
Obama denounces killing of journalist James Foley and pledges ‘justice’,2367,unrelated
BREAKING: British-born hostage 'KILLED in failed rescue attempt',1913,unrelated
Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,40,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",1347,unrelated
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",816,unrelated
Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau,1458,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,816,agree
MCDONALD’S WILL STOP SERVING OVERWEIGHT CUSTOMERS BEGINNING 1/1/15,568,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",2388,discuss
Comcast Declares War on Tor?,569,discuss
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,1351,unrelated
Batmobile wasn't stolen: Cops,137,unrelated
Nujaifi Condemns / Daash / crime in Saqlawiyah and Alsiger areas of Anbar.,2489,unrelated
‘Banksy’ Instagram tribute to Charlie Hebdo victims not posted by artist,524,unrelated
This Selfless Homeless Man Receives $100 & Doesn't Spend A Dime On Himself!,2132,disagree
Michelle Obama Not Blurred Out on Saudi TV,1498,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,190,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,2296,unrelated
Dog Found Abandoned With Suitcase Filled With His Belongings,1853,agree
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,529,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,871,discuss
Jordan’s King Abdullah Did Not Personally Fly Airstrikes On ISIS,2433,discuss
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,82,unrelated
Isis militants claim to have killed US journalist James Foley,2525,unrelated
Matt Taibbi Disappears From Omidyar’s First Look Media,2283,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,971,unrelated
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,844,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,1670,unrelated
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",281,unrelated
"Marine Gets Shot in the Head, Walks Away",2421,unrelated
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,1689,discuss
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,1376,discuss
Is Kim Jong-Un Really Opening a Restaurant in Scotland?,720,unrelated
North Korean dictator Kim Jong-Un to open restaurant in Scotland,167,unrelated
Bergdahl: Senator Says Jihadists Swapped For U.S. Troop ‘In Touch’ With Al-Qaida Affiliate,2367,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,2299,unrelated
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',1196,unrelated
London hip-hop artist Abdel-Majed Abdel Bary key suspect in hunt for killer of American journalist James Foley,1649,unrelated
Pentagon: death of al Shabaab leader in U.S. strike would be major blow,2002,unrelated
WTC rats scare off Anna Wintour,2080,unrelated
"Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge",1660,unrelated
Missing American journalist reportedly beheaded by Islamic State ,115,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,1385,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1251,unrelated
Report: NYPD to stop arresting people for minor marijuana offenses,84,unrelated
Tropical spider 'burrowed under man's skin through scar' - video report,724,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,1020,agree
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",1744,unrelated
Original Apple Watch Health Features Were Dropped Due to Consistency Issues,1788,discuss
Saudi cleric condemns snowmen as anti-Islamic,942,unrelated
Woman Stays In KFC For A Week To Get Over Her Break-Up,615,unrelated
"Soldier shot, Parliament locked down after gunfire erupts at war memorial",2338,unrelated
Rapper identified as James Foley's executioner: reports,1530,discuss
Jose Canseco Shot in the Hand During Accidental Shooting at Vegas Home,695,unrelated
BREAKING: British-born hostage 'KILLED in failed rescue attempt',2247,discuss
ISIS Beheads American Journalist,11,unrelated
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",1849,disagree
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,818,unrelated
"In Moscow, police are looking for a felon, cut the male genitals",830,unrelated
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,900,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1040,unrelated
GRAPHIC CONTENT: Girl sneers at man's tiny penis so he CHOPS IT OFF and bins it,908,unrelated
Star Wars 7: JJ Abrams want to move release to summer 2015,808,unrelated
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,2192,unrelated
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1489,discuss
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",62,unrelated
"What We Know About Kim Yo Jong, Who May Control North Korea",465,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,1498,unrelated
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),1606,unrelated
Parents' anger after seven Bosnian schoolgirls aged 13 and 14 fall pregnant on class trip,2508,agree
20-Year-Old Quarter Pounder Looks About the Same,1195,unrelated
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,208,unrelated
Homeland Security: No ISIL fighters on U.S. border,295,unrelated
Daash Ebola transferred to Mosul {Google Translate],2078,unrelated
"Boko Haram denies truce, says kidnapped girls married",34,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,1003,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1697,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],1707,unrelated
Government fires employee who skipped work for 24 years,1871,unrelated
This Man Paid Off His Parents' Mortgage for Christmas (Video),1459,unrelated
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",803,unrelated
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,1435,unrelated
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,1996,agree
Report: Christian Bale Will Play Steve Jobs,2097,unrelated
Kim Jong-un 'set to open a new restaurant in SCOTLAND',1487,discuss
Comcast Says You Can Keep Your Tor,1403,agree
ISIL Beheads American Photojournalist in Iraq,2525,unrelated
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",324,unrelated
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,2187,unrelated
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,206,unrelated
Kim Had Ankle Surgery:  Source,181,unrelated
Giant 8ft 9in catfish weighing 19 stone caught in Italy is thought to be the biggest ever reeled in with a rod and line,677,unrelated
Bali spider burrows under Aussie’s chest,1883,agree
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",2191,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,5,unrelated
20-year-old burger: McDonald's Quarter Pounder looks eerily new after 2 decades,414,unrelated
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,1916,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",381,unrelated
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",564,unrelated
Developer quits using the app he was hired to make—or did he?,22,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,226,unrelated
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,909,unrelated
Christian Bale to Play Steve Jobs in New Movie,571,unrelated
Has North Korean dictator Kim Jong-un been replaced by his sister?,1012,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,984,unrelated
Video messaging service verifies timing of CNN audio recording,1605,discuss
Jihadi John ‘identified as British man from West London’,2328,unrelated
James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,1314,discuss
Terrorism fears rise amid reports of stolen jetliners,1372,discuss
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,1959,agree
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",2404,discuss
"""Oldest Time Capsule"" in U.S. Unearthed in Boston",851,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,1904,discuss
Texas plumber threatened over jihadis using his old truck,2280,discuss
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",121,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,882,unrelated
Christian Bale will not play Steve Jobs,1195,unrelated
iOS 8 bug could delete your iCloud Drive documents,2163,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,721,discuss
"Vice Media’s CEO blew $300,000 on dinner, and a Vegas casino boss blabbed about it",640,unrelated
Christian Bale Won't Play Steve Jobs After All,1294,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,1896,discuss
Google Grows With $1.6 Billion in California Office Deals,298,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1982,unrelated
Wife and child of Islamic State leader Baghdadi held in Lebanon,1004,discuss
Homeland Security says terrorists haven't crossed U.S-Mexico border,2385,agree
Saudi cleric condemns snowmen as anti-Islamic,760,unrelated
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,1608,discuss
Did a Meteorite Impact in Nicaragua over the Weekend?,586,unrelated
NBC weatherman caught urinating in the woods live on air,1047,unrelated
Nigeria and Boko Haram 'agree ceasefire and girls' release',2520,unrelated
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1797,disagree
"Ann Arbor pizza delivery driver surprised with $2,000 tip",26,unrelated
Video messaging service verifies timing of CNN audio recording,1252,unrelated
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,1148,unrelated
Missing American journalist reportedly beheaded by Islamic State ,1547,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,2299,unrelated
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,693,unrelated
Detroit Police Issue Statement That The Batmobile Is Safe,1789,unrelated
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,2056,unrelated
REPORT: The Batmobile Might Have Been Stolen In Detroit,692,unrelated
Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,1355,unrelated
Italian fisherman catches monstrous 280-pound catfish,1338,agree
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,1500,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,1291,unrelated
Isilkulskom student has gained superhero powers after shock,887,agree
"Islamic State Training Pilots in Military Jets, Monitors Say",2362,unrelated
Saudi cleric condemns snowmen as anti-Islamic,1090,unrelated
"Nun Complains Of Stomach Pains, Later Gives Birth To Baby Boy",220,unrelated
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,1485,agree
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",2046,unrelated
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,2124,unrelated
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,1351,unrelated
DNA Tests Confirm Lebanon Is Holding ISIS Leader’s Child,1875,unrelated
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,1869,unrelated
Ottawa Gunman Identified As Michael Zehaf-Bibeau,972,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,181,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",344,unrelated
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,1317,unrelated
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,559,unrelated
Microsoft's Silicon Valley campus now guarded by Daleks,2306,unrelated
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",1820,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,2248,unrelated
It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,1212,unrelated
ISIS Militants Allegedly Contracted Ebola,1351,unrelated
World's oldest burger,2474,agree
Isis claims it has US airdrop of weapons,2009,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1355,discuss
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",842,unrelated
Amazon.com to open first physical store in Manhattan: DJ,2367,unrelated
New Audio Recording From Ferguson May Capture Michael Brown Shooting,2124,unrelated
Video shows dramatic moment bullet strikes U.S. Marine’s head — and he survives thanks to kevlar helmet,2042,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,87,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1804,unrelated
Dzhokhar Tsarnaev Beaten In Prison? Satirical Site Claims Boston Marathon Bombing Suspect Blinded And Paralyzed,1936,discuss
Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,1301,unrelated
Mystery man slaps shoppers around head for sneezing,320,unrelated
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",1465,unrelated
CNN audio: Is this the moment Michael Brown was shot?,1934,discuss
Man who SLAPS people if they sneeze in public being hunted by police,678,unrelated
Christian Bale Won't Play Steve Jobs After All,1226,agree
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,2187,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,583,discuss
'Feminist' Lana 'Aborts Baby Because It's A Boy' And Is Surprised By Backlash,1120,unrelated
7 Bosnian teens get pregnant on school trip,821,unrelated
Mexican students not among bodies found in mass graves,761,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,2075,discuss
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',530,unrelated
Christian Bale Drops Out of Steve Jobs Biopic,2097,unrelated
US confirms death of Somalia terror group leader,1483,unrelated
KANE'S FUTURE IN WINNIPEG IN DOUBT?,1577,discuss
Saudi Arabia 'fatwa over building of snowmen',1950,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,1681,discuss
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",2152,unrelated
"Led Zeppelin Reunion: Robert Plant Rips Up $300 Million Contract, Refuses To Rejoin Legendary Band",169,unrelated
ISIS launch SCORPION BOMBS to spread panic in Iraq,364,agree
Everyone chill! Banksy has NOT been arrested,1737,unrelated
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",1906,unrelated
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",2043,unrelated
Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),650,agree
Mexico checks if 43 missing students in mass grave,1538,unrelated
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",821,unrelated
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',1480,discuss
Militant Group Says It Killed American Journalist in Syria,984,unrelated
Islamic State fighters training to fly captured jets — watchdog,933,unrelated
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",2042,unrelated
6 Islamist militants killed in US attack in Somalia,2304,unrelated
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",572,unrelated
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,789,agree
ISIS Beheads American Journalist,1721,discuss
ISIS fighters ‘have contracted Ebola’,2367,unrelated
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',1637,unrelated
Man who SLAPS people if they sneeze in public being hunted by police,1271,unrelated
US officials: Video shows American's execution,456,discuss
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,1299,disagree
"North Korea leader Kim is still in charge, has injured leg: source",2033,unrelated
Islamic State claims it executed American photojournalist James Foley,26,unrelated
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',1737,unrelated
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,1380,discuss
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),959,unrelated
Jilted lover spends a week in KFC to try and get over her ex,1791,unrelated
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,1359,unrelated
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1646,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",2520,unrelated
"Hostage David Haines' Murder 'Evil', PM Says",1477,unrelated
"Google seals massive Sunnyvale, Redwood City deals",1909,unrelated
"'See you Monday': N.L. man keeps Facebook promise to police, turns himself in  Read more: http://www.ctvnews.ca/canada/see-you-monday-n-l-man-keeps-facebook-promise-to-police-turns-himself-in-1.2206960#ixzz3QEDaSGxU",1292,unrelated
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",107,unrelated
"What they earn: Vice CEO Shane Smith’s $300,000 steak dinner",1817,unrelated
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1438,unrelated
"TEXAS TURKEY FARM CONTAMINATED WITH EBOLA, OVER 250,000 HOLIDAY TURKEYS INFECTED",1097,unrelated
Chugging eggnog sends Utah man to hospital,1127,unrelated
"Yes, you can wear your Apple Watch in the shower",1985,unrelated
Nigeria says ceasefire agreed with Boko Haram,2356,discuss
Lynch Mob Castrates Alleged Rapist In Rajasthan,1476,discuss
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,1242,discuss
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",2283,unrelated
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,1976,agree
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,1549,unrelated
Report claims Kim Jong-un underwent surgery to repair fractured ankles,818,unrelated
"Video showing American journalist beheaded believed real, officials and family say",139,unrelated
Mexico prosecutor: Students not in 1st mass graves,1656,unrelated
This Dog Was Left At A Railway Station With A Suitcase Of His Belongings After He Was Sold On Gumtree,382,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,2375,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,1471,discuss
How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament,139,unrelated
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",545,unrelated
Macaulay Culkin dead: Actor is victim of another death hoax,690,unrelated
ISIS supporters mourn death of ‘youngest fighter’,2288,unrelated
Ottawa Gunman Identified As Michael Zehaf-Bibeau,1266,unrelated
Cameron vows to hunt down IS 'monsters' after Haines murder,1182,agree
Boko Haram denies ceasefire claim by Nigeria's government,2410,unrelated
A Bogus Banksy,1688,discuss
Unbearable! Carolling toy in Shefford 'gagged' by council,1864,unrelated
Missing Mexican students 'not found in mass grave',2334,discuss
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1569,unrelated
Boko Haram ceasefire ignored as violence flares in Borno state,1506,unrelated
Isis claims it has US airdrop of weapons,168,unrelated
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,1013,unrelated
Resetting iOS 8 Preferences May Wipe iCloud Files,2061,unrelated
North Korea reportedly bans anyone sharing Kim Jong Un's name,1678,discuss
Vice CEO Throws Down $300K on Lavish Vegas Dinner,737,unrelated
