Headline,Body ID,Stance
A bunch of cool health features were cut from the Apple Watch at the last minute,2118,unrelated
Missing Mexico students not among 28 bodies found in mass grave,2334,discuss
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,991,discuss
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,2476,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",1104,unrelated
Mexico finds 4 more graves at site of suspected student massacre,1984,discuss
New Rumour Suggests Apple Watch to Launch in February,2278,unrelated
Government fires employee who skipped work for 24 years,72,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,1103,unrelated
"Apple Watch users will need to recharge nightly, company still working to improve uptime before launch",2081,unrelated
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1385,unrelated
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',240,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,2045,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2132,unrelated
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1530,unrelated
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",1327,discuss
'Electric Boogie' Developer Leaves Secret Resignation Letter To Boss At The End Of The Game (Video),2039,unrelated
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",855,unrelated
Saudi Arabia 'fatwa over building of snowmen',35,unrelated
"Catholic priest dies for 48 mins, wakes up claiming God is a woman",1048,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",402,unrelated
North Korean dictator Kim Jong-Un to open restaurant in Scotland,385,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,167,unrelated
Bali Awry,2338,discuss
Texas City plumber's truck ends up in Syrian war,1435,unrelated
MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,2313,unrelated
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,1648,unrelated
6 Islamist militants killed in US attack in Somalia,524,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,1347,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,190,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,822,discuss
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",7,unrelated
ISIL Beheads American Photojournalist in Iraq,2287,unrelated
'Spiderman' squished: Perth experts debunk spider burrowing claims,1375,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],213,unrelated
Reports say North Korea's Kim insists on being the only Jong Un,1975,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",903,discuss
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,1004,unrelated
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,1237,unrelated
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",676,unrelated
"Rodney Constantine, Newfoundland Suspect, Keeps Facebook Pledge To Turn Himself In",1950,unrelated
"Gold Apple Watch Edition Could Cost As Much As $1,200",260,unrelated
"Brian Williams: No, Our Meteorologist Was Not Peeing on Live TV",1046,agree
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,185,unrelated
Dog abandoned at Scotland train station with suitcase,144,unrelated
David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters',2440,agree
"Yemen says U.S. man freed, sister says he’s dead",298,unrelated
"Small meteorite strikes Nicaragua, government says",1661,discuss
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1539,unrelated
ISIS leader ‘killed’ in US airstrikes,345,unrelated
Kim Jong-un 'Had Surgery on Fractured Ankles',554,discuss
Priest who died for 48 minutes says he met God and she’s a woman,2304,unrelated
Islamic State reports youngest jihadist 'martyred' in battle,1239,unrelated
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",1918,discuss
BREAKING: ISIS USES CHEMICAL WEAPONS – Murders 300 Iraqi Soldiers in Chlorine Gas Attack,2002,discuss
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1627,unrelated
"Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.",2187,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,2135,agree
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,2093,discuss
Paul Revere's 1795 time capsule unearthed,1273,agree
Alleged audio of Michael Brown shooting released,2176,unrelated
Axl Rose Found Dead of Sh*tty Hoax Website at Age 52,769,unrelated
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,2250,discuss
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,1606,unrelated
Magic mushroom found growing at Buckingham Palace,2424,agree
"And finally: Apple Watch to launch 9 March with 100,000 apps",692,unrelated
Scientists Doubt That Meteor Caused Crater In Nicaragua,1817,unrelated
ISIL Beheads American Photojournalist in Iraq,704,unrelated
"A Vice Guide To Spending $300,000 On Dinner",1817,unrelated
ISIS fighters seize weapons airdrop meant for Kurds,465,agree
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",2520,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,570,unrelated
"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",2302,discuss
Star Wars: The Force Awakens to be released this summer?,324,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",874,agree
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1949,unrelated
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,2020,unrelated
James Foley remembered as 'brave and tireless' journalist,694,discuss
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,508,discuss
Bigfoot Strolls Through A Russian Forest -- At Least That's The Claim [VIDEO],2256,discuss
Batman Set To Play Steve Jobs In Upcoming Biopic,687,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,2130,unrelated
An accidental delivery of arms to the Islamic State and the problem with airdrops,2295,discuss
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,220,unrelated
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",1534,unrelated
Missing Libyan Jetliners Raise Fears of Suicide Airliner Attacks on 9/11,1588,unrelated
Obama denounces killing of journalist James Foley and pledges ‘justice’,1166,unrelated
Isis supporters claim US hostage killed in coalition air strike in Syria,493,unrelated
"Vice's Shane Smith drops $300,000 on Vegas dinner",2130,discuss
"Spider burrowed into appendix scar, crawled through WA man's body",43,unrelated
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,1294,unrelated
ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi,1724,discuss
Christian Bale will not play Steve Jobs,1364,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,220,unrelated
Pope Francis tells boy whose dog had died that heaven is open to all,2152,unrelated
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,267,unrelated
Predator drones being flown over Isil's Syrian 'capital',35,unrelated
Rat problem worsens at One World Trade Center offices of Conde Nast,585,unrelated
Canadian Michael Zehaf-Bibeau thought to be the gunman in Ottawa shooting,1266,unrelated
"No, a bird didn't poop on Vladimir Putin",2177,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1906,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,2495,discuss
Kim Jong-Un 'bans the name Kim Jong-un',1786,unrelated
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,931,discuss
ISIL allegedly kills US journalist in video,2070,unrelated
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,1786,unrelated
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,1408,unrelated
British Aid Worker Confirmed Murdered By ISIS,1802,unrelated
Christian Bale in Talks to Play Steve Jobs (Exclusive),1157,discuss
An audio recording of the Michael Brown shooting has reportedly surfaced,1934,discuss
"Taibbi takes time out from First Look after “disagreements.” Can I publish our emails now, Matt?",480,unrelated
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1826,unrelated
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,858,unrelated
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",1544,unrelated
Kim Jong-un So Fat He Injured His Ankles,2441,unrelated
"Meteorite makes big crater in Nicaragua, government says",961,agree
For sale: Tiger's former island in Sweden,84,unrelated
Reports: Islamic State uses chlorine gas against Iraqi forces,2224,discuss
Duped again: Macaulay Culkin is not dead,1805,agree
Vladimir Putin Bird Poop Video is Fake,1991,unrelated
US confirms death of Somalia terror group leader,313,disagree
Video shows ISIL beheading of photojournalist James Foley,874,unrelated
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,1266,unrelated
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",220,unrelated
This Woman Is Wrongly Being Called A Sexual Predator After Her Private Sex Tape Was Used For A Hoax,795,agree
Report of quarantined Texas town NOT real; shared on a 'fake' news website,1746,unrelated
"Are missing students in mass graves found near Iguala, Mexico?",1405,discuss
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",344,unrelated
Strange mark turns out to be tropical spider burrowing under vacationer's skin,1271,unrelated
Iraqi media: ISIS militants have contracted Ebola,1778,discuss
"Audio captured at time of Michael Brown shooting, company says",2354,unrelated
"PGA Tour Pro Claims Tiger Woods Is Currently Suspended For PEDs, Compares Him To Lance Armstrong",1718,discuss
Christian Bale in Talks to Play Steve Jobs (Exclusive),1234,unrelated
"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",277,unrelated
Texas City plumber's truck ends up in Syrian war,2354,unrelated
Small Meteorite Hits Managua,373,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,345,unrelated
Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,832,unrelated
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,1975,unrelated
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",1363,discuss
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,1252,discuss
Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57,1190,agree
Obama: murder of James Foley 'shocks the conscience of the entire world',2115,unrelated
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,1226,agree
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,1331,agree
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1873,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,1528,discuss
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",1439,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1503,unrelated
Comcast Says You Can Keep Your Tor,1280,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',2379,agree
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',1541,unrelated
Man cut off manhood and threw it in bin after girlfriend dumped him over small penis,714,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,2403,discuss
Weather Channel’s Mike Seidel was not caught with his pants down,527,unrelated
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",119,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,2520,unrelated
"Pictured: Heroic sergeant-at-arms, 58, walking through Parliament gun in hand just moments after he killed gunman Michael Zehaf-Bibeau",1400,unrelated
"No, Jordan's King Abdullah II is not personally flying planes against Isis",699,unrelated
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1888,unrelated
Saudi cleric condemns snowmen as anti-Islamic,942,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,2528,discuss
Willie Nelson Dead? Internet Freaks Out As Another Celebrity Death Hoax Makes The Rounds,1503,agree
"Oh Hey, Paul Rudd Was One Of The Dallas Airport Homophobe Heroes, No Big",487,unrelated
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,1802,unrelated
"Gold Apple Watch Edition Could Cost As Much As $1,200",2242,unrelated
Saudi fatwa banning snowmen triggers heated debate,1950,unrelated
North Korean dictator Kim Jong-Un to open restaurant in Scotland,773,unrelated
Christian Bale In Talks To Play Steve Jobs In Sony's Next Biopic,2455,discuss
Bali Awry,2175,unrelated
Report: Christian Bale Just Bailed on the Steve Jobs Movie,137,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,959,unrelated
Eyewitness Says Viral Video of Homeless Man Was Staged,2492,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,372,discuss
Here's video of a bird pooping on Vladimir Putin in the middle of a speech,1155,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,511,unrelated
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,1137,unrelated
WFB’s Bill Gertz: Obama Administration ‘Trying to Play Down’ Missing Libyan Airliners,126,unrelated
"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",1679,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,308,discuss
"Suspected meteorite leaves crater in Managua, is linked to asteroid",971,unrelated
Vigilantes cut off alleged rapist's penis,1256,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,1374,unrelated
Vice squad’s $1m win lights up Las Vegas,2251,unrelated
The iPhone 6 'Hairgate' Is Not a Thing,1923,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,115,unrelated
ISIS Beheads American Journalist,2526,unrelated
New Audio Allegedly Captures Moment Michael Brown Was Shot,1289,unrelated
State House time capsule from 1795 unearthed,690,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,1549,unrelated
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",45,discuss
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",1349,unrelated
Street Artist BANKSY Arrested? Again?,1296,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,456,unrelated
NBC weatherman caught urinating in the woods live on air,320,discuss
"UNIVERSITY DROPS TERM ‘FRESHMAN,’ REPLACES IT WITH ‘FIRST-YEAR’",2398,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",444,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1197,unrelated
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",2175,unrelated
Saudi cleric says snowmen are anti-Islamic,732,agree
Small Meteorite Strikes in Nicaragua's Capital City of Managua,767,disagree
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,2141,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,2220,discuss
Luke Somers: British-born photojournalist 'killed by al-Qaeda after failed rescue attempt in Yemen',2495,unrelated
Missing American journalist reportedly beheaded by Islamic State ,2096,discuss
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1347,unrelated
Mystery man slaps shoppers around head for sneezing,2045,unrelated
EBay appears to be planning an Apple Watch app,1393,unrelated
Hunt for 'cruel' owner who abandoned dog at train station,1423,unrelated
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",220,unrelated
A viral photo in China shows how to manipulate App Store rankings the hard way,126,unrelated
The Arrest of the ISIS Leader's Wife and Son,170,unrelated
Newly Discovered Mass Grave Linked to Missing Mexican Students,324,unrelated
Has a woman aborted her baby because it's a boy?,2161,unrelated
Soldier shot at war memorial in Canada,1325,unrelated
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,1398,discuss
Ferguson riots: audio may have captured Michael Brown shooting,1605,discuss
Video Purports to Show Beheading of American Journalist,2287,unrelated
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1372,disagree
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1374,unrelated
Enormous 20-stone catfish caught with fishing rod in Italy after 40-minute boat battle,1913,unrelated
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",1435,unrelated
Questions raised over Nicaragua 'meteorite',345,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1627,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,1855,discuss
Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),1673,agree
James Foley remembered as 'brave and tireless' journalist,1009,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,1982,unrelated
Prisoner Released in Bergdahl Exchange Tried to Reconnect With Taliban,366,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1715,discuss
Islamic State claims to have beheaded American journalist,991,discuss
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",2520,unrelated
Matt Taibbi Disappears From Omidyar’s First Look Media,777,unrelated
Saudi Arabian cleric issues fatwa against snowmen,760,unrelated
Tiger Woods serving secret PED suspension?,1175,unrelated
Crank-Boosting Behind Top Apps in App Store,707,discuss
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,2296,unrelated
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",1024,unrelated
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1790,discuss
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,2056,unrelated
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",692,unrelated
WHO investigates media reports ISIS fighters contracted Ebola,1291,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,271,unrelated
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,1651,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,2296,unrelated
"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",2096,unrelated
Texas City plumber's truck ends up in Syrian war,456,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,7,unrelated
Jihadi John identity revealed as Mohammed Emwazi: live,1465,unrelated
Microsoft Tried Out Robot Security Guards on Its Silicon Valley Campus,505,unrelated
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2048,discuss
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,34,unrelated
"US hostage 'murdered' by militants in Yemen, says Hagel",1165,unrelated
Missing Libyan jetliners raise fears of terror attacks on 9/11,1574,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,734,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1627,unrelated
There has been a shooting at the War Memorial on Parliament Hill. Unconfirmed reports say a soldier was shot.,1034,discuss
Nun 'has surprise baby' after complaining of stomach pains,391,unrelated
"In Moscow, police are looking for a felon, cut the male genitals",483,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1605,discuss
Isis militants claim to have killed US journalist James Foley,1351,unrelated
Saudi Arabian cleric issues fatwa against snowmen,726,unrelated
ISIS Kobani Update: Possible ISIS Chemical Attack On Kurdish Civilians In Kobani,1895,discuss
Axl Rose Found Dead of Sh*tty Hoax Website at Age 52,2343,unrelated
Reports say North Korea's Kim insists on being the only Jong Un,1648,discuss
"North Korean leader Kim Jong-un not missing, just having ankle surgery",2385,unrelated
Hospital: Man not being treated for Ebola in Kansas City,691,unrelated
Are Rumors of the Apple Watch in Feb True?,2523,unrelated
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,1002,unrelated
Strange mark turns out to be tropical spider burrowing under vacationer's skin,1210,unrelated
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',530,unrelated
Christian Bale Is Steve Jobs,2097,unrelated
Nicaraguan commission on possible meteorite crash presents rock samples,731,unrelated
"ISIS Video Shows Execution of David Cawthorne Haines, British Aid Worker",68,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1157,unrelated
Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,950,discuss
"Apple Watch to Feature Time-Only 'Power Reserve' Mode, Prototypes Disguised as Samsung Watches",425,unrelated
Amazon's first brick-and-mortar store said to open in Manhattan,1024,unrelated
"US, UK eye rapper as British-born militant who beheaded journalist James Foley",8,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,56,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",2123,unrelated
Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,1646,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",1893,unrelated
Dog abandoned at Scottish rail station with suitcase full of belongings  Read more: http://www.ctvnews.ca/world/dog-abandoned-at-scottish-rail-station-with-suitcase-full-of-belongings-1.2175026#ixzz3O9Shc1IO,382,unrelated
"Don't Worry, 'The Breakfast Club' Star Judd Nelson Is Not Dead",1183,unrelated
"No, Banksy hasn’t been arrested",2283,unrelated
From bendgate to hairgate: Now iPhone 6 users complain the device is ripping out their hair,1260,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",35,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1538,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],186,discuss
Video shows ISIL beheading of photojournalist James Foley,2386,agree
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,1002,discuss
Macaulay Culkin: Death claims about former child star revealed to be yet another hoax,2502,agree
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,115,unrelated
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1721,discuss
Kim Jong-Un's Sister Takes Control in North Korea,271,unrelated
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,2064,agree
Fence jumper reportedly made it much further into White House than Secret Service said,1916,unrelated
"PGA Tour Pro Claims Tiger Woods Is Currently Suspended For PEDs, Compares Him To Lance Armstrong",173,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1374,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,346,unrelated
"ISIS Video Shows Execution of David Cawthorne Haines, British Aid Worker",331,unrelated
SEE IT: NBC meteorologist Mike Seidel appears to relieve himself during broadcast; network says he was looking for phone,1854,unrelated
New iOS 8 bug can delete all of your iCloud documents,1982,unrelated
"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",1234,unrelated
Meet The College Student Who Claims She Was The ‘Teletubbies’ Sun Baby,1327,discuss
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",1786,unrelated
KFC Locations In Colorado To Begin Selling Marijuana,2456,unrelated
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,1483,unrelated
Rapper identified as James Foley's executioner: reports,2327,discuss
Video Purports to Show Beheading of American Journalist,1905,unrelated
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,385,unrelated
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,2175,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",125,unrelated
Soldier shot at War Memorial; multiple shots fired in Parliament,2252,unrelated
Monster catfish which looks big enough to swallow a man whole caught in Italy,793,unrelated
Lawmaker Says ‘At Least 10′ Islamic State Fighters Have Been Captured at the Southern U.S. Border,2296,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,1528,discuss
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",958,unrelated
Video shows ISIL beheading of photojournalist James Foley,1549,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,1873,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,1040,unrelated
Sugarhill Gang rapper Big Bank Hank dies at age 57,1831,agree
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,2039,unrelated
"Michael Phelps' self-proclaimed 'girlfriend', 41, reveals she was born a male as she describes her 'amazing intimacy' with Olympic swimmer",89,unrelated
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,2263,agree
Pentagon: Airstrike killed terror leader in Somalia,2268,unrelated
Obama denounces killing of journalist James Foley and pledges ‘justice’,2404,unrelated
Would-be rapist has penis severed by angry mob,2443,unrelated
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',936,discuss
Government fires employee who skipped work for 24 years,1406,unrelated
ISIS Video Claims to Show Beheading of British Hostage,1301,unrelated
"No, there aren’t any Ebola cases in Iraq",2197,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,2287,discuss
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",304,unrelated
Woman Dumped by Boyfriend Spends Entire Week Mourning at KFC,1805,unrelated
"HBO streaming service could launch in April for $15 per month, work on Apple TV",161,unrelated
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,775,unrelated
Two blokes dared to eat 20-year-old burger for charity,1385,unrelated
"Apple Watch Stainless Steel variant reportedly priced at $500, $4,000 for the gold variant",1169,unrelated
Al Qaida hostage killed in raid,1844,discuss
'I aborted my baby because it was a boy': Outrage after 'feminist' blogger claims gender prompted termination,1828,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',670,discuss
Amazon Is Opening a Brick-and-Mortar Store in Manhattan,1745,agree
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1016,agree
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,2053,agree
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,2375,unrelated
Missing Mexican students 'not found in mass grave',61,unrelated
Iraqi media: ISIS militants have contracted Ebola,2087,unrelated
Kurds fear Isis use of chemical weapon in Kobani,618,unrelated
Cloistered nun has a stomach ache  hospital gives birth to a baby [Google Translate],1891,unrelated
Mexico Says Students Not Among Dead in Mass Grave,1419,unrelated
Homeland Security: No ISIL fighters on U.S. border,871,discuss
Hundreds of Palestinians flee as Israel opens dams into Gaza Valley,1392,disagree
Saudi cleric condemns snowmen as anti-Islamic,2287,unrelated
McDonald’s Will Stop Serving Overweight Customers Beginning 1/1/15,472,unrelated
Report: Christian Bale Will Play Steve Jobs,2343,discuss
Government fires employee who skipped work for 24 years,574,unrelated
"Boko Haram agrees to ceasefire, release of school girls",600,discuss
ISIS Appears To Behead American Photojournalist In YouTube Video,524,unrelated
Isis militants claim to have killed US journalist James Foley,826,unrelated
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",2371,discuss
