Headline,Body ID,Stance
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",1347,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,2434,unrelated
Report of quarantined Texas town NOT real; shared on a 'fake' news website,26,unrelated
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",13,unrelated
"Forty years ago, Lego wrote a powerful letter to parents about how gender works",1969,agree
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,1598,discuss
"Obama, Outraged Over Beheading, Vows to Stay on Course",2287,unrelated
Batman Set To Play Steve Jobs In Upcoming Biopic,1226,disagree
Isis tells mother on rescue mission :’You’ve just eaten your son’,1956,discuss
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1900,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,2220,discuss
"Video showing American journalist beheaded believed real, officials and family say",2096,discuss
Isis militants claim to have killed US journalist James Foley,511,unrelated
Isis claims to behead US journalist,826,unrelated
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,2197,discuss
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,93,unrelated
Pictured: Libyan Islamist rebels pose with planes seized from Tripoli airport as U.S. officials warn they could be used to carry out terrorist attack on 9/11 anniversary,2208,agree
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,2261,discuss
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,2317,unrelated
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,1438,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,2354,unrelated
Man discovers spider living under his skin during Bali vacation,2338,disagree
Government fires employee who skipped work for 24 years,1323,unrelated
"Pictured: Heroic sergeant-at-arms, 58, walking through Parliament gun in hand just moments after he killed gunman Michael Zehaf-Bibeau",2410,unrelated
"Insiders Claim Steel Apple Watch to Start at $500, Gold at $4,000",932,unrelated
"Apple Watch Pricing to Reportedly Start at $500 for Stainless Steel, $4,000 for Gold",1458,discuss
Soldier shot at War Memorial; multiple shots fired in Parliament,2410,discuss
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",1405,discuss
Pope says dogs can go to heaven: ‘Paradise is open to all of God’s creatures’,2348,unrelated
WHO ‘probing’ whether ISIS fighters got Ebola,1385,discuss
Comcast blocks Tor,1104,unrelated
"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",1240,unrelated
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",625,unrelated
ISIS Claims To Have Captured US Airdrop Weapons,1648,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,2118,unrelated
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,1549,unrelated
CNN Airs Alleged Audio from Michael Brown Shooting,1252,unrelated
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,7,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,2463,discuss
Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,837,unrelated
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1871,unrelated
This resignation letter in a video-game could be the greatest ever,2185,disagree
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1009,unrelated
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",2337,disagree
Pentagon: ISIS Got U.S. Weapons Package,465,discuss
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,36,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",1569,unrelated
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,1164,agree
"Marine Gets Shot in the Head, Walks Away",2267,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',2020,unrelated
Bali spider burrows under Aussie’s chest,761,unrelated
6 hidden mass graves may hold missing Mexican students,1351,unrelated
"Nun gives birth, intends to keep baby",1720,agree
Pentagon: Somali terror group leader killed in U.S. airstrike,1869,unrelated
FBI Probing Alleged Audio of Michael Brown Shooting,1893,unrelated
ISIS Militant “Jihadi John” Identified As Young West Londoner,304,unrelated
Missing Planes,1644,unrelated
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",1627,unrelated
IS Fighters Seize Weapons Cache Meant for Kurds,1938,unrelated
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,568,agree
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',2345,discuss
ISIS leader ‘killed’ in US airstrikes,81,unrelated
Unverified video shows beheading of aid worker David Haines,15,unrelated
Batman Set To Play Steve Jobs In Upcoming Biopic,1294,unrelated
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2411,unrelated
India: 400 men cut off their testicles to 'get closer to God' following advice from 'guru',2016,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,1896,discuss
Amazon.com to open first physical store in Manhattan: DJ,5,unrelated
A bunch of cool health features were cut from the Apple Watch at the last minute,1744,unrelated
Fence-jumper ran through much of main floor of White House: report,263,unrelated
Saudis Say Michelle Obama Not Blurred on TV,1498,unrelated
Fisherman lands 19 STONE catfish which could be biggest in world to be hooked,1913,unrelated
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,687,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,304,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",2313,unrelated
The rats eat Prada at Vogue NY office,1020,unrelated
"#Hairgate: Reports of iPhone 6 pulling out hair, beards, likely exaggerated",1769,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,1122,discuss
Country Music Legend Willie Nelson Dies at Age 81,1853,unrelated
Mexico Says Missing Students Not Found In First Mass Graves,1269,unrelated
Canadian Soldier Shot At Ottawa War Memorial: Report,971,unrelated
Airport worker strips naked at security scanner in protest against guards,132,unrelated
6 Islamist militants killed in US attack in Somalia,2130,discuss
Christian Bale will not play Steve Jobs,2017,discuss
CNN Posts Alleged Audio of Michael Brown Shooting,2118,discuss
Hospital Officials: Kansas City Patient Not Being Treated For Ebola,1843,unrelated
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,2172,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),2002,unrelated
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,1891,discuss
"Former Porn Star Behind YouTube Sensation ‘DC Toy Collector,’ Makes $5 Million Per Year Unboxing Disney Toys",1315,agree
Batmobile wasn't stolen: Cops,1789,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2272,discuss
This Selfless Homeless Man Receives $100 & Doesn't Spend A Dime On Himself!,2163,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,2264,discuss
Homeland Security: No ISIL fighters on U.S. border,2056,unrelated
Has ISIS used chemical weapons on Kobane? Claims under-siege town was hit by crude rocket attack,1093,unrelated
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),1169,unrelated
Soldier shot near Canadian parliament building,1347,unrelated
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1785,unrelated
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,2415,unrelated
A Mass Grave Points to a Student Massacre in Mexico,1740,unrelated
Militant Group Says It Killed American Journalist in Syria,847,discuss
This Soap Opera Star Reportedly Had His Testicles Stolen By An ‘Attractive Blonde’ Organ Trafficker,342,agree
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,524,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1803,unrelated
A Wanted Man Responded To A Police Facebook Post That He Would Turn Himself In,1950,agree
ISIS Extremists Claim to Behead British Hostage David Haines,1645,unrelated
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,776,unrelated
Nicaragua asks U.S. for help investigating meteorite crater,2307,unrelated
"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",2045,unrelated
God Is A Woman – Resurrected Father Narated,1549,disagree
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,2354,unrelated
Robert Plant ripped up $800M Led Zeppelin reunion contract,520,unrelated
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,1681,unrelated
FBI Probing Alleged Audio of Michael Brown Shooting,1832,unrelated
Media reports identify Londoner as Islamic State's ‘Jihadi John’,2470,discuss
Russian TV actor wakes up to find his testicles stolen,1231,agree
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,860,discuss
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1459,unrelated
Texas Plumber Isn't Sure How Extremists In Syria Ended Up With His Work Truck,339,unrelated
"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",545,unrelated
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",170,unrelated
Matt Taibbi on leave of absence from First Look Media,1083,agree
Dog abandoned at Scotland train station with suitcase,269,unrelated
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,1817,discuss
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,2386,discuss
"Managua explosion not a meteorite, NASA suggests",2154,discuss
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",698,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",2175,unrelated
Kurds fear Isis use of chemical weapon in Kobani,155,unrelated
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,176,unrelated
"US Drones, Hunting for ISIS Leader, Seen Flying over Syrian Airspace",2371,unrelated
Islamic State reports youngest jihadist 'martyred' in battle,168,unrelated
"Boko Haram denies truce, says kidnapped girls married",381,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,2360,agree
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,936,unrelated
Magic Mushrooms Found in Queen Elizabeth's Garden at Buckingham Palace,1374,unrelated
Obama denounces killing of journalist James Foley and pledges ‘justice’,938,unrelated
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),208,unrelated
Islamic State fighters training to fly captured jets — watchdog,2408,discuss
Now the Vogue Rats Are Chewing Through Couture,1036,unrelated
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1899,discuss
White House fence-jumper made it far deeper into building than previously known,1323,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",2354,agree
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,2343,discuss
Rapper identified as James Foley's executioner: reports,89,unrelated
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,1574,unrelated
Nicaragua asks U.S. for help investigating meteorite crater,269,unrelated
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,1637,unrelated
Audio recording allegedly captures moment Michael Brown was shot,1481,unrelated
White House Fence Jumper Made It Further Into Building Than Reported,2303,discuss
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),859,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,557,discuss
"Tour, agent: Tiger Woods not banned",1948,unrelated
Utah man hospitalized after eggnog-chugging competition,1901,agree
Spider burrowed through tourist's stomach and up into his chest,43,agree
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,1726,unrelated
Apple-HBO Deal Seen Launching Web-only Apple TV Streaming Service For $15 Per Month,727,discuss
The Case of the Stolen Batmobile Has Been Solved,2062,discuss
Breaking: Soldier shot at National War Memorial in Ottawa,682,agree
New Audio Recording From Ferguson May Capture Michael Brown Shooting,2287,discuss
ISIS leader dead?,2187,unrelated
Lebanon confirms holding ISIS chief’s kin,682,unrelated
"Man chops off his own penis, throws it in the trash after getting dumped for bad bedroom skills",2302,unrelated
Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan,235,unrelated
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',2303,unrelated
"Evander Kane ""On Way Out"" From Source, Price Is Very High; Who Is In?",1926,disagree
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,1678,discuss
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,1384,unrelated
NASA Raises Doubts About Reports of Nicaraguan Meteorite,1661,unrelated
Man chops off own penis after being dumped by his girlfriend,1813,disagree
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,1574,unrelated
iPhone Game Developer Quits Job By Hiding The Greatest Letter Of Resignation Ever Inside His Game,377,unrelated
It Begins: HazMat-Wearing Passenger Spotted At Airport,1885,unrelated
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,1686,unrelated
Seth Rogen to play Woz in Jobs biopic,616,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,964,discuss
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",1896,discuss
Wayward sister ‘nun the wiser’ about baby,1164,unrelated
Canadian Michael Zehaf-Bibeau thought to be the gunman in Ottawa shooting,2002,unrelated
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,1004,unrelated
No One In North Korea Is Allowed To Share Kim Jong Un's Name,1175,unrelated
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,1317,unrelated
Graphic Photo: Oliver Ilic Uses Razor Blade To Slice Off Own Manhood After Girlfriend Broke Up With Him,513,unrelated
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,304,unrelated
"And finally: Apple Watch to launch 9 March with 100,000 apps",702,unrelated
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',662,unrelated
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",1544,unrelated
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,873,discuss
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,2044,unrelated
A Bunch Of Folks Are Passing Around This Hoax Video Of A Bird Pooping On Vladimir Putin,1991,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,1227,disagree
Texas plumber's truck on front line of Syria war,1439,unrelated
Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?,676,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1826,unrelated
Kim Jong-Un's Scottish Dog Meat Restaurant Is Probably Fabricated Shite,1143,unrelated
Isis claims US hostage Kayla Mueller killed in coalition airstrike,712,unrelated
Claim: Comcast Got Complaining Customer Fired From His Job,158,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,2070,unrelated
"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",1477,unrelated
A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,373,unrelated
The rats eat Prada at Vogue NY office,304,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,1844,unrelated
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),368,unrelated
BREAKING: British-born hostage 'KILLED in failed rescue attempt',1471,unrelated
Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,693,unrelated
Airport worker strips naked at security scanner in protest against guards,472,unrelated
WATCH: Stan Beaton cries tears of joy when phone engineers find treasured voicemail recording of his late wife he thought was lost forever,2227,unrelated
"Soldier shot, Parliament locked down after gunfire erupts at war memorial",1253,unrelated
British Man Slaps People If They Sneeze In Public,1359,unrelated
GCPD Solved Stolen Batmobile Case?,734,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",281,discuss
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",1541,unrelated
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,754,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2045,unrelated
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,2470,discuss
British hostage David Haines beheaded by Islamic State terrorists,1645,unrelated
Report: Exec popped for $300k dinner after run at blackjack,2111,discuss
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1574,unrelated
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,1943,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,2530,discuss
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,1294,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1011,discuss
The baby from Teletubbies reveals herself,2371,discuss
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1295,discuss
Vandal paints penis on £1.5million Bugatti Veyron,1349,unrelated
Jihadi John ‘identified as British man from West London’,1939,discuss
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,404,unrelated
Mass grave found after 40 students disappear in Mexican protest,777,discuss
London hip-hop artist Abdel-Majed Abdel Bary key suspect in hunt for killer of American journalist James Foley,1237,unrelated
ESPN's Domestic Violence Panel Is Missing Something Important,373,unrelated
New policy could reduce marijuana possession arrests,2372,discuss
Michelle Obama’s face blurred by Saudi state television,1498,unrelated
Axl Rose NOT Dead: Fake MSNBC Death Hoax Goes Viral On Facebook,1161,agree
Official: Gitmo prisoner traded for Bergdahl reaching out to Taliban,366,unrelated
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,2528,discuss
“Willie Nelson dead 2015” : Guitarist killed by internet death hoax,2186,unrelated
Magic Mushrooms Found in Queen Elizabeth's Garden at Buckingham Palace,1224,unrelated
Would-be rapist has penis severed by angry mob,2220,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1734,unrelated
Give a homeless man $100 and see what he does with it [Video],2061,disagree
"US, UK eye rapper as British-born militant who beheaded journalist James Foley",1530,unrelated
Luke Somers 'killed in failed rescue attempt in Yemen',1187,discuss
"In Moscow, police are looking for a felon, cut the male genitals",280,discuss
Isis militants claim to have killed US journalist James Foley,11,unrelated
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,1349,unrelated
Saudi Arabia 'fatwa over building of snowmen',26,unrelated
Star Wars 7: JJ Abrams want to move release to summer 2015,193,discuss
Pope Francis tells boy whose dog had died that heaven is open to all,2297,disagree
ESPN’s Domestic Abuse Tonight Panel Will Be 100% Dudes,1020,unrelated
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,1541,unrelated
Another American hostage at risk by Islamic state,2115,unrelated
WTC rats scare off Anna Wintour,1619,unrelated
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,1559,agree
Microsoft turns to robotic security guards to watch for trouble,1577,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,2115,unrelated
NASA: Viral news on days of darkness in December is hoax,804,agree
ISIS Beheads American Journalist James Foley in Video Message to U.S.,2453,unrelated
"Predator Drone Reportedly Sighted Circling Raqqa, Syria",2367,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,2367,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",2525,unrelated
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,691,unrelated
Mexico finds 4 more graves at site of suspected student massacre,983,discuss
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,2091,unrelated
Is Durex Planning To Release A Pumpkin Spice Condom?,242,unrelated
Airport worker strips naked at security scanner in protest against guards,1835,unrelated
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,1628,unrelated
Report claims Kim Jong-un underwent surgery to repair fractured ankles,1081,discuss
Boko Haram denies it has agreed ceasefire,2306,unrelated
Texas Plumber Has ‘No Idea’ How Company Truck Ended Up With ISIS,1213,unrelated
Reports: Boko Haram may release schoolgirls as part of deal,2045,unrelated
"Apple Watch users will need to recharge nightly, company still working to improve uptime before launch",1702,discuss
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1786,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,1022,unrelated
Apple’s next MacBook could be a 12-inch MacBook Air,1545,unrelated
Reports: Islamic State uses chlorine gas against Iraqi forces,2411,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,2453,unrelated
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",824,agree
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,738,disagree
FBI Probing Alleged Audio of Michael Brown Shooting,1252,unrelated
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,1157,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,662,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2156,unrelated
"Islamic State training pilots to fly MiG fighter planes, says monitoring group",2218,unrelated
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,872,discuss
Michelle Obama’s face blurred by Saudi state television,2434,unrelated
WHO ‘probing’ whether ISIS fighters got Ebola,1034,unrelated
"Former Porn Star Behind YouTube Sensation ‘DC Toy Collector,’ Makes $5 Million Per Year Unboxing Disney Toys",125,unrelated
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',431,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1605,discuss
REPORTS: JORDANIAN KING PERSONALLY FLYING SORTIES AGAINST ISIS,17,unrelated
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,2434,unrelated
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',1978,disagree
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,1671,discuss
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,1899,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1950,unrelated
A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,1539,agree
ISIS cracks down on five confirmed Ebola cases among fighters: official,2075,discuss
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,2039,unrelated
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,1622,discuss
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,1769,discuss
"Wildest Apple Watch rumor yet: 100,000 apps at launch",643,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,984,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1358,unrelated
Audio recording allegedly captures moment Michael Brown was shot,2234,unrelated
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",93,agree
Hospital Officials: Kansas City Patient Not Being Treated For Ebola,1252,discuss
ISIS pays tribute to its 'Cub of Baghdadi' child soldier,1905,unrelated
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,1489,discuss
Lawmaker Says ‘At Least 10′ Islamic State Fighters Have Been Captured at the Southern U.S. Border,1376,discuss
Video Purports to Show Beheading of American Journalist,2388,discuss
US drones hunt Isis leader in Syria,35,unrelated
Source: Tom Brokaw Wants Brian Williams Fired,1492,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,1916,discuss
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,950,unrelated
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,1628,discuss
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1873,unrelated
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",167,unrelated
The Force Awakens News: Director J.J. Abrams Eyes Summer Release for Star Wars 7 Because of Too Many Spoilers,565,unrelated
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",2305,unrelated
Kim Jong-un: obese leader 'fractured both ankles',1689,unrelated
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,1737,unrelated
It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,585,unrelated
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",2056,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1549,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,720,discuss
"A message from Jim's mom, Diane Foley:",1040,unrelated
Dog abandoned at Scotland train station with suitcase,304,unrelated
ISIS Releases YouTube Video Showing 10-Year-Old 'Martyr' Allegedly Killed in Battle,405,discuss
An accidental delivery of arms to the Islamic State and the problem with airdrops,1785,discuss
Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria; Airstrikes Hit ISIS Targets,2186,unrelated
Sick Mum Sedated After Trying To Eat Baby,2208,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,1921,unrelated
Mexico Says Students Not Among Dead in Mass Grave,81,unrelated
Lynch Mob Castrates Alleged Rapist In Rajasthan,2072,unrelated
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",2009,unrelated
That's one way to get through security! Frustrated traveller strips completely NAKED at airport to pass through metal detectors,139,unrelated
CNN Airs Alleged Audio from Michael Brown Shooting,2187,unrelated
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,1139,discuss
Has Ebola infected Isis militants in Mosul?,75,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,1528,discuss
Amazon's first brick-and-mortar store said to open in Manhattan,2492,unrelated
Taylor Lianne Chandler: Michael Phelps' Cougar Girlfriend Revealed?,645,unrelated
Alleged audio of Michael Brown shooting has surfaced,5,unrelated
Predator drones being flown over Isil's Syrian 'capital',1400,unrelated
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",1622,disagree
"So, There Might Be a Rat Infestation at Vogue",137,unrelated
ISIS Beheads American Journalist,2453,unrelated
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,1839,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",855,unrelated
'I aborted my baby because it was a boy': Outrage after 'feminist' blogger claims gender prompted termination,2014,unrelated
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,688,discuss
Ottawa Gunman Identified As Michael Zehaf-Bibeau,1739,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1385,unrelated
ISIS fighters seize weapons airdrop meant for Kurds,1239,unrelated
Widower Cries Tears Of Joy After Hearing Late Wife's Voice Again,1171,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1471,discuss
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",2302,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1948,discuss
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,77,unrelated
